"Unique ID";"Name";"Nation";"Division";"Rep";"Av Age";"Balance";"Trn Budget S";"Trn Budget R";"Wage Budget";"Status";"TF";"YF";"JC";"Stad Cap";"Av Att";"Rating";"Pot Rating"
"308.628";"Novo Hamburgo";"Brazil";"Brasileirão Série D";"3.000";"26,6";"0";"0";"0";"0";"Professional";"9";"6";"7";"5.500";"1.500";"64,2%";"67,9%"
"309.140";"Novo Horizonte (GO)";"Brazil";"Eerste klasse A";"650";"0,0";"0";"0";"0";"0";"Professional";"6";"3";"4";"8.000";"1.200";"0,0%";"0,0%"
"19.339.795";"Novo Horizonte (RS)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"500";"26,5";"0";"0";"0";"0";"Professional";"4";"4";"5";"16.000";"300";"11,4%";"12,2%"
"302.141";"Novorizontino";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"5";"6";"6";"20.000";"250";"0,0%";"0,0%"
"313.303";"Oeiras";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"3";"4";"4";"4.000";"2.200";"0,0%";"0,0%"
"19.390.921";"Oeirense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"30,1";"0";"0";"0";"0";"Professional";"5";"5";"4";"4.000";"350";"39,3%";"40,9%"
"311.028";"Oeste Barueri";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"2.800";"28,1";"0";"0";"0";"0";"Professional";"10";"9";"9";"31.452";"747";"64,3%";"68,7%"
"104.870";"Olaria";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.900";"28,0";"0";"0";"0";"0";"Professional";"5";"8";"4";"8.300";"750";"22,9%";"24,0%"
"19.342.606";"Olímpia (BA)";"Brazil";"Eerste klasse A";"400";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"5";"500";"100";"0,0%";"0,0%"
"301.346";"Olímpia (SP)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"5";"12.000";"800";"0,0%";"0,0%"
"314.305";"Olímpico";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.100";"28,2";"0";"0";"0";"0";"Professional";"3";"4";"3";"2.000";"1.400";"22,8%";"24,3%"
"310.299";"Olímpico (SC)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"313.577";"Olímpico Clube";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"44.000";"400";"0,0%";"0,0%"
"19.136.483";"Olinda";"Brazil";"Eerste klasse A";"400";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"4";"4.000";"300";"0,0%";"0,0%"
"19.066.400";"Olinda (PR)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"309.761";"Olympic (MG)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"2";"4";"2";"4.000";"800";"0,0%";"0,0%"
"107.242";"Operário (MS)";"Brazil";"Brasileirão Série D";"1.950";"30,0";"0";"0";"0";"0";"Professional";"10";"6";"6";"45.000";"5.000";"34,0%";"34,8%"
"311.086";"Operário (PR)";"Brazil";"Brasileirão Série C";"5.200";"29,3";"49.050";"12.870";"12.870";"47.440";"Professional";"7";"7";"6";"10.281";"4.517";"69,0%";"71,7%"
"309.745";"Operário (SC)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"313.238";"Operário de Caarapó";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"950";"25,0";"0";"0";"0";"0";"Professional";"4";"4";"3";"3.500";"800";"5,8%";"6,2%"
"19.219.036";"Operário FC (MT)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"750";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"6";"44.000";"300";"0,0%";"0,0%"
"19.113.405";"Operário Manacapuru";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"24,8";"0";"0";"0";"0";"Professional";"3";"4";"4";"15.000";"300";"21,5%";"23,4%"
"313.902";"Operário VG";"Brazil";"Brasileirão Série D";"1.900";"26,8";"0";"0";"0";"0";"Professional";"7";"6";"7";"4.500";"1.100";"50,9%";"53,7%"
"313.256";"Oratório";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"900";"0,0";"0";"0";"0";"0";"Professional";"3";"2";"3";"13.680";"700";"0,0%";"0,0%"
"313.673";"Orion (CE)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"2.115.786";"Osvaldo Cruz";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"500";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"4";"11.784";"240";"0,0%";"0,0%"
"314.089";"Ouro Preto";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"4";"2";"3";"2.000";"600";"0,0%";"0,0%"
"19.343.525";"Pacajus";"Brazil";"Brasileirão Série D";"1.800";"34,0";"70";"0";"0";"0";"Professional";"5";"6";"6";"2.000";"200";"5,8%";"5,8%"
"19.157.254";"Pacatuba";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"950";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"5";"3.000";"200";"0,0%";"0,0%"
"19.192.557";"Paduano";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"900";"0,0";"0";"0";"0";"0";"Professional";"4";"5";"5";"3.000";"200";"0,0%";"0,0%"
"302.148";"Paissandu (RJ)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"19.005.366";"Paladino (RJ)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"314.300";"Palestra FC (SE)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"309.783";"Palestra Itália (PR)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"301.329";"Palmas";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.250";"0,0";"0";"0";"0";"0";"Professional";"9";"7";"5";"8.000";"1.400";"0,0%";"0,0%"
"19.144.619";"Palmeira de Goianinha";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"750";"0,0";"0";"0";"0";"0";"Professional";"2";"2";"3";"3.000";"200";"0,0%";"0,0%"
"329";"Palmeiras";"Brazil";"Brasileirão Assaí";"7.750";"25,8";"3.822.880";"8.043.600";"8.043.600";"423.990";"Professional";"18";"15";"15";"43.603";"33.167";"77,2%";"81,0%"
"312.333";"Palmeiras (MG)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"314.310";"Palmeiras (PB)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"314.100";"Palmeiras (PI)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"314.786";"Palmeiras AC (RJ)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"318.885";"Palmeiras B";"Brazil";"Eerste klasse A";"500";"0,0";"0";"0";"0";"0";"Professional";"10";"10";"10";"1.000";"600";"0,0%";"0,0%"
"19.339.647";"Panther (PA)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"2.000.194.595";"Paracatu";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"550";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"4";"12.000";"100";"0,0%";"0,0%"
"19.118.677";"Paracuru";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"3.000";"250";"0,0%";"0,0%"
"19.343.529";"Paraense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"600";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"5";"6.500";"200";"0,0%";"0,0%"
"19.184.583";"Paragominas";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.100";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"5";"10.000";"400";"0,0%";"0,0%"
"301.348";"Paraguaçuense";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"15.000";"1.000";"0,0%";"0,0%"
"19.295.779";"Parahyba";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"19.295.782";"Parahyba Sport";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"19.295.780";"Parahyba United";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"19.046.205";"Paraíba do Sul";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"450";"0,0";"0";"0";"0";"0";"Professional";"2";"3";"3";"3.000";"100";"0,0%";"0,0%"
"314.946";"Paraisense";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"4";"3";"3";"9.000";"600";"0,0%";"0,0%"
"309.626";"Paraíso (TO)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"500";"0,0";"0";"0";"0";"0";"Professional";"7";"3";"6";"4.000";"500";"0,0%";"0,0%"
"330";"Paraná";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"2.500";"0,0";"0";"0";"0";"0";"Professional";"10";"10";"8";"20.083";"4.750";"0,0%";"0,0%"
"19.008.147";"Paraná B";"Brazil";"Eerste klasse A";"500";"0,0";"0";"0";"0";"0";"Professional";"9";"9";"9";"15.000";"759";"0,0%";"0,0%"
"19.339.645";"Paranaense";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"314.604";"Paranavaí";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.150";"0,0";"0";"0";"0";"0";"Professional";"8";"5";"6";"25.000";"2.339";"0,0%";"0,0%"
"8.832.334";"Paranoá";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.200";"28,9";"0";"0";"0";"0";"Professional";"8";"4";"6";"15.000";"1.200";"51,1%";"53,0%"
"2.000.239.360";"Paraty";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"300";"0,0";"0";"0";"0";"0";"Professional";"2";"2";"3";"5.000";"100";"0,0%";"0,0%"
"19.112.766";"Parauapebas";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"900";"0,0";"0";"0";"0";"0";"Professional";"3";"2";"2";"10.000";"300";"0,0%";"0,0%"
"2.000.188.892";"Parintins";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.050";"32,0";"0";"0";"0";"0";"Professional";"4";"4";"5";"5.000";"200";"23,1%";"23,3%"
"313.305";"Parnahyba";"Brazil";"Brasileirão Série D";"1.800";"31,0";"0";"0";"0";"0";"Professional";"8";"8";"6";"4.700";"2.500";"22,1%";"23,0%"
"314.302";"Passagem";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"301.274";"Passo Fundo";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.900";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"4";"16.000";"2.400";"0,0%";"0,0%"
"19.363.423";"Passos";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"450";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"6";"13.000";"100";"0,0%";"0,0%"
"2.000.132.216";"Patriotas (PR)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.150";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"3";"4.198";"200";"0,0%";"0,0%"
"309.756";"Paula Ramos (SC)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"2.000.307.695";"Paulínia Universitário";"Brazil";"Eerste klasse A";"250";"0,0";"0";"0";"0";"0";"Amateur";"2";"2";"2";"0";"25";"0,0%";"0,0%"
"301.338";"Paulista";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"900";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"7";"14.000";"1.300";"0,0%";"0,0%"
"104.873";"Paulistano";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"10";"12";"10";"15.000";"12.000";"0,0%";"0,0%"
"2.000.170.932";"Paulistano (MT)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"550";"0,0";"0";"0";"0";"0";"Professional";"5";"4";"4";"1.000";"250";"0,0%";"0,0%"
"19.295.788";"Paulistano (PB)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"19.059.143";"Paulistano de São Roque";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"4";"3.000";"300";"0,0%";"0,0%"
"331";"Paysandu";"Brazil";"Brasileirão Série C";"5.150";"28,5";"135.440";"12.060";"12.060";"45.980";"Professional";"9";"8";"7";"16.200";"7.567";"70,1%";"72,4%"
"314.102";"Paysandu (PI)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"4";"2";"4";"4.500";"600";"0,0%";"0,0%"
"312.329";"Paysandu (SC)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"19.152.068";"Pederneiras";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"2.000.135.569";"Pedra Branca (SC)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"500";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"3.000";"200";"0,0%";"0,0%"
"313.277";"Pedreira";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"550";"0,0";"0";"0";"0";"0";"Professional";"4";"2";"5";"5.000";"800";"0,0%";"0,0%"
"301.276";"Pelotas";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"2.050";"29,5";"0";"0";"0";"0";"Professional";"10";"7";"7";"18.000";"1.500";"11,4%";"11,7%"
"19.010.075";"Penapolense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"24,0";"0";"0";"0";"0";"Professional";"10";"5";"5";"10.000";"231";"28,8%";"31,1%"
"320.373";"Penarol (AM)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"0,0";"0";"0";"0";"0";"Professional";"3";"2";"3";"2.710";"750";"0,0%";"0,0%"
"309.361";"Penedense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.100";"28,7";"0";"0";"0";"0";"Professional";"2";"2";"2";"4.000";"1.103";"15,8%";"16,5%"
"309.754";"Perdigão (SC)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"313.365";"Perilima";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"800";"0,0";"0";"0";"0";"0";"Professional";"7";"6";"6";"35.000";"400";"0,0%";"0,0%"
"19.307.338";"Pérolas Negras";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.150";"32,0";"0";"0";"0";"0";"Professional";"5";"5";"5";"4.600";"150";"5,9%";"5,9%"
"312.332";"Pery Ferroviário EC (SC)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"19.023.853";"Pesqueira";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"750";"0,0";"0";"0";"0";"0";"Professional";"3";"2";"3";"3.000";"499";"0,0%";"0,0%"
"314.594";"Petrolina";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.550";"31,7";"0";"0";"0";"0";"Professional";"4";"2";"3";"3.118";"700";"17,2%";"17,7%"
"309.640";"Piauí";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"700";"0,0";"0";"0";"0";"0";"Professional";"8";"4";"7";"5.144";"3.000";"0,0%";"0,0%"
"301.244";"Picos";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"31,0";"0";"0";"0";"0";"Professional";"4";"4";"4";"7.000";"2.800";"17,5%";"17,8%"
"19.191.927";"Picuiense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"650";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"6";"1.600";"300";"0,0%";"0,0%"
"8.832.325";"Pimentense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"700";"0,0";"0";"0";"0";"0";"Professional";"2";"2";"3";"3.000";"600";"0,0%";"0,0%"
"19.066.401";"Pinheiral (PR)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"318.923";"Pinheirense (PA)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"750";"0,0";"0";"0";"0";"0";"Professional";"3";"2";"4";"5.000";"500";"0,0%";"0,0%"
"19.305.046";"Pinheiro (MA)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.450";"27,0";"0";"0";"0";"0";"Professional";"5";"5";"6";"5.000";"100";"16,4%";"17,9%"
"301.294";"Pinheiro (RO)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"4";"3";"4";"5.000";"400";"0,0%";"0,0%"
"19.032.732";"Pinheiros (ES)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"850";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"4";"3.000";"300";"0,0%";"0,0%"
"309.776";"Pinheiros (PR)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"314.308";"Pio X (PB)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"19.152.075";"Pioneira";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"313.331";"Pirambu";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"9";"3";"5";"2.000";"900";"0,0%";"0,0%"
"19.388.286";"Pirapora";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"500";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"5";"2.000";"160";"0,0%";"0,0%"
"19.047.391";"Pires do Rio";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"600";"0,0";"0";"0";"0";"0";"Professional";"3";"4";"5";"4.500";"300";"0,0%";"0,0%"
"19.058.115";"Plácido de Castro";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.050";"0,0";"0";"0";"0";"0";"Professional";"4";"2";"4";"13.700";"350";"0,0%";"0,0%"
"19.100.646";"Planaltina EC";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"0,0";"0";"0";"0";"0";"Professional";"6";"5";"5";"5.000";"200";"0,0%";"0,0%"
"19.152.065";"Planalto";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"301.127";"Poções";"Brazil";"Eerste klasse A";"550";"0,0";"0";"0";"0";"0";"Professional";"9";"3";"6";"5.600";"1.500";"0,0%";"0,0%"
"19.223.667";"Poconé";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"850";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"5";"3.000";"150";"0,0%";"0,0%"
"19.048.341";"Poços de Caldas";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"750";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"6";"7.600";"500";"0,0%";"0,0%"
"2.000.208.042";"Pombal (PB)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"21,7";"0";"0";"0";"0";"Professional";"5";"4";"4";"11.000";"450";"32,5%";"35,6%"
"313.232";"Ponta Porã";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"3";"5.000";"700";"0,0%";"0,0%"
"19.401.029";"Pontaporanense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"550";"0,0";"0";"0";"0";"0";"Professional";"5";"5";"6";"5.000";"100";"0,0%";"0,0%"
"332";"Ponte Preta";"Brazil";"Brasileirão Série B Betano";"5.350";"25,0";"132.600";"24.130";"24.130";"23.300";"Professional";"12";"10";"12";"17.728";"6.083";"68,6%";"72,8%"
"19.388.619";"Ponte Preta (AL)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"3";"2";"1";"0";"250";"0,0%";"0,0%"
"301.235";"Porto (PE)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.250";"0,0";"0";"0";"0";"0";"Professional";"10";"10";"9";"6.000";"2.760";"0,0%";"0,0%"
"19.072.298";"Porto (SC)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"500";"20,0";"0";"0";"0";"0";"Professional";"4";"5";"4";"2.000";"300";"5,0%";"5,7%"
"19.366.445";"Porto Velho";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.200";"0,0";"0";"0";"0";"0";"Professional";"6";"6";"7";"5.000";"500";"0,0%";"0,0%"
"313.372";"Porto Velho FC";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"2";"2";"2";"5.000";"700";"0,0%";"0,0%"
"2.000.060.543";"Porto Vitória";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.250";"26,8";"0";"0";"0";"0";"Professional";"7";"6";"7";"2.000";"50";"62,3%";"66,8%"
"333";"Portuguesa";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"3.400";"27,2";"-4.980";"0";"0";"0";"Professional";"8";"8";"7";"22.375";"3.108";"67,8%";"71,6%"
"19.145.345";"Portuguesa (MS)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"950";"29,1";"0";"0";"0";"0";"Professional";"3";"3";"2";"45.000";"200";"39,2%";"40,6%"
"301.251";"Portuguesa (RJ)";"Brazil";"Brasileirão Série D";"4.000";"28,9";"0";"0";"0";"0";"Professional";"7";"4";"6";"5.044";"600";"65,5%";"68,3%"
"301.222";"Portuguesa Londrinense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"750";"0,0";"0";"0";"0";"0";"Professional";"9";"7";"6";"3.000";"1.000";"0,0%";"0,0%"
"107.224";"Portuguesa Santista";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"2.300";"28,8";"0";"0";"0";"0";"Professional";"6";"8";"5";"8.392";"1.000";"62,7%";"65,9%"
"301.258";"Potiguar de Mossoró";"Brazil";"Brasileirão Série D";"2.200";"29,6";"0";"0";"0";"0";"Professional";"7";"7";"7";"5.000";"650";"28,0%";"29,3%"
"314.755";"Potyguar Seridoense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.100";"27,2";"0";"0";"0";"0";"Professional";"5";"5";"6";"4.000";"2.500";"27,9%";"29,4%"
"19.363.420";"Pouso Alegre";"Brazil";"Brasileirão Série C";"3.250";"28,4";"124.000";"0";"0";"5.380";"Professional";"5";"5";"6";"26.000";"2.500";"63,4%";"67,0%"
"318.907";"Primavera";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.850";"27,0";"0";"0";"0";"0";"Professional";"7";"6";"6";"7.000";"750";"65,3%";"69,3%"
"2.000.174.048";"Primavera (MT)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.000";"28,7";"0";"0";"0";"0";"Professional";"5";"6";"6";"4.000";"200";"16,2%";"16,6%"
"313.259";"Princesa";"Brazil";"Brasileirão Série D";"1.900";"25,3";"0";"0";"0";"0";"Professional";"2";"3";"3";"15.000";"1.000";"32,9%";"36,4%"
"19.044.048";"Progresso (RJ)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"309.144";"Progresso (RR)";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"750";"0,0";"0";"0";"0";"0";"Professional";"4";"3";"5";"5.000";"900";"0,0%";"0,0%"
"313.329";"Propriá";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"550";"0,0";"0";"0";"0";"0";"Professional";"5";"2";"5";"2.000";"800";"0,0%";"0,0%"
"301.314";"Próspera";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"900";"0,0";"0";"0";"0";"0";"Professional";"7";"6";"6";"4.500";"350";"0,0%";"0,0%"
"19.300.813";"PRS";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"450";"0,0";"0";"0";"0";"0";"Professional";"4";"4";"5";"5.000";"100";"0,0%";"0,0%"
"314.775";"Prudentina (SP)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"2";"1";"1";"0";"250";"0,0%";"0,0%"
"19.105.495";"Prudentópolis";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"1.100";"0,0";"0";"0";"0";"0";"Professional";"4";"5";"5";"3.000";"300";"0,0%";"0,0%"
"19.026.929";"PSTC";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"2.000";"28,5";"0";"0";"0";"0";"Professional";"11";"12";"7";"6.000";"200";"45,2%";"47,6%"
"314.311";"Pytaguares (PB)";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Semi-Professional";"1";"1";"1";"0";"250";"0,0%";"0,0%"
"19.052.513";"Queimadense";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"950";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"4";"2.200";"250";"0,0%";"0,0%"
"19.158.917";"Queimados";"Brazil";"Clubes Sem Divisão Nacional/Fora da Série D";"400";"0,0";"0";"0";"0";"0";"Professional";"3";"3";"4";"5.000";"100";"0,0%";"0,0%"
"2.108.856";"Quissamã";"Brazil";"Eerste klasse A";"1";"0,0";"0";"0";"0";"0";"Professional";"4";"2";"3";"5.000";"500";"0,0%";"0,0%"
